#id	run	addr	len	ptrs	orig_hex	orig_text	translation
571	490	0x047e6f	2	0x040520	e927	<E9>力	
572	491	0x047e72	4		0100e937	<01><00><E9>７	
573	492	0x047e77	23	0x0405e8	f0c4ea1d20f530ca20d0bd01b6d761a6f65aafc0eee41d	<F0>と<EA><1D> <A30>は みずから命を<B5A>った<EE>★<1D>	
574	492	0x047e8e	37	0x0405ea	e90940f201061c06a2eb07d6e7b5cfb4caeb14c6e33da6f65bb7f5a9ddc001c9c001a5a53f	<E9><09>輪<F2><01><06><1C><06>「<EB><07>よ<E7>おまえは<EB><14>に\n何を<B5B>き<AA9>んだのだ‥‥？	
575	493	0x047eb4	211	0x0405ec	a2eb00bbcfe7bac9eb07e365f500c9bac925a620c401dac001b9e3f522c1dccb01c0bac4b6a5a5e5e9213ca2dcc0b8bcca20bac9f51bf51cf506e7eb00bbcfc9c0d2c6e3f65cb7f5f3b9c3cfb2d8cfbcc0e5e9213cf201061c06a2f65cb7c4ca203dc0013fe6f201151c06a2cab220eb14c9f502a6f5a5d2e3c0b8dcb4c3b5d8cfbcc0e7bac9f6f7f6f8c9dec6eb2ae5f201061c06a2bdd9c420b5cfb4b601f5b6dac3b7c0e3f542c93cc0c1d320bfbac6e6f201151c06a2bfb3c301eb2ae7d0c520d6dbbaddc301e3f502a6f65db901cfbcc0	「<EB><00>さま<E7>この<EB><07>\n今<A00>のこの時を どれだけ\n<A22>ちわびたことか‥‥★<E9>！者「わたくしは この<A1B><A1C><A06><E7><EB><00>さまのために\n<B5C>き<AF3>けてまいりました★<E9>！者<F2><01><06><1C><06>「<B5C>きとは 何だ？<E6><F2><01><15><1C><06>「はい <EB><14>の<A02>を<AA5>め\nたくわえておりました<E7>この<BF7><BF8>の中に<EB>行★<F2><01><06><1C><06>「すると おまえが<AB6>れてきた\n<A42>の者たちも そこに<E6><F2><01><15><1C><06>「そうで<EB>行<E7>みな よろこんで\n<A02>を<B5D>げました	
576	494	0x047f88	65	0x0405ee	f201151c06a2bbb120bac9f502a6e3b5f57bb2b8c001bbb2e7bfbcc3e3bac9f5f0f65ec6f55bc1c0602ca6e7eb14c401d3a6e3f65fb7f660b8bcc3b8c001bbb221	<F2><01><15><1C><06>「さあ この<A02>を\nお<A7B>いください<E7>そして\nこの<AF0><B5E>に<A5B>ちた世界を<E7><EB><14>どもを\n<B5F>き<B60>くしてください！	
577	495	0x047fca	108	0x0405f0	f201061c06a2d4d2dbe8b2c220dcdab601bfdaa6f5a7ddc001e6f201151c06a2b5b520c5be0121e7c5be0120b5f5f2d8d2bbdad9c9b6e3eb00bbcfd6e7eb14ca20b2d4bcb8e3d0c6b8b222b7dfc301eb2ae763ddc30120cabc01d2c3e3b1c5c0c9b5f592c6f591c2c9c301bd	<F2><01><06><1C><06>「やめろ<E8>いつ われがそれを<AA7>んだ<E6><F2><01><15><1C><06>「おお なぜ！<E7>なぜ お<AF2>りめされるのか\n<EB><00>さまよ<E7><EB><14>は いやしく\nみにくい生き物で<EB>行<E7>死んで はじめて\nあなたのお<A92>に<A91>つのです	
578	496	0x048037	52	0x0405f2	a2bfdac6e7bfc9f5f2d8c6f67dc0dad9cd01b7cae38a0191c4eb10a5a5e7b1c9f66122c401d3c301cae3ba01bb01b2cfbeddb621	「それに<E7>その<AF2>りに<B7D>たれるべきは\nバムと<EB><10>‥‥<E7>あの<B61>生どもでは\nございませんか！	
579	497	0x04806c	148	0x0405f4	f201151c06a2eb1da6ba01d7ddc6e3c5d7c5b6afeb28b6213fe7b1c93cc401d3cae3b1c5c0c9eb1ca6f57bb2e3bac9602ca6f5e5b601dfc6bcd6b3c4e7eb00bbcfe365b1c5c0a6b5f545b9c301b7d9c9cae7bac9eb07a6b5b2c3e3f644c6cab5d8cfbedd21e5f201061c06e9213ca23eb2b1b601d9c5e8eb2e70bcc0c9c001c5e3eb14c0c1a6e8c5be0120dcb6d7ddc9c001a5a5	<F2><01><15><1C><06>「<EB><1D>をごらんに\nならなかっ<EB>（か！？<E7>あの者どもは\nあなたの<EB><1C>を<A7B>い\nこの世界を<AE5>が物にしようと<E7><EB><00>さま\n今あなたをお<A45>けできるのは<E7>この<EB><07>をおいて\n<B44>にはおりません！★<F2><01><06><1C><06><E9>！者「思いあがるな<E8><EB>。殺したのだな\n<EB><14>たちを<E8>なぜ わからんのだ‥‥	
580	498	0x048101	71	0x0405f6	a2b120eb2fa5a5e7b1c5c0caeb15c301cac5b221e7f554bc01c3e3b1c5c0caeb15c301cac5b221e7f73ec5c9c0013fe7f73ec001eb2e21e3c001dac5c9c0012120c001dac00121	「あ <EB>気‥‥<E7>あなたは<EB><15>ではない！<E7><A54>じて\nあなたは<EB><15>ではない！<E7><F7>思なのだ？<E7><F7>思だ<EB>。！\nだれなのだ！ だれだ！	
581	499	0x048149	68	0x0405f8	f201061c06a2dcdacaeb00e8b5cfb4c962b3c4b5d8e3dcdacaeb15c301cac5b2e8eb14b601a5a5e8b5cfb4c0c1b601e3f5db26c620bfb3f543cc01c001b9c00121eee41d	<F2><01><06><1C><06>「われは<EB><00><E8>おまえの言うとおり\nわれは<EB><15>ではない<E8><EB><14>が‥‥<E8>おまえたちが\n<ADB>手に そう<A43>ぶだけだ！<EE>★<1D>	
582	499	0x04818d	49	0x0405fa	f201061c06a2dcdacaf662bc01d9e7b5cfb4c9d6b3c522b7dfa6e3c2b8afc0bac4a621e9215ae94e1de912910200000000	<F2><01><06><1C><06>「われは<B62>じる<E7>おまえのような生き物を\nつくったことを！<E9>！Ｚ<E9>Ｎ<1D><E9><12>ム<02><00><00><00><00>	
583	500	0x0481bf	7		21fe3273040000	！<FE>２ウ<04><00><00>	
584	501	0x0481c7	18	0x040522	e9213ce937e92405000de9050000bce90829	<E9>！者<E9>７<E9>出<05><00><0D><E9><05><00><00>し<E9><08>）	
585	502	0x0481da	44	0x0405fc	f0c4ea1d20f663f51b20f663f664c9f502b601e3eb00c9dec6f5daafc3b2afc0e920090000000a050feee41d	<F0>と<EA><1D> <B63><A1B> <B63><B64>の<A02>が\n<EB><00>の中に<ADA>っていった<E9> <09><00><00><00><0A><05><0F><EE>★<1D>	
586	502	0x048206	37	0x0405fe	e90940f2010b1c06f90120202020208a0191d6a5a5e6f90120202020f522afc3b5daeee41d	<E9><09>輪<F2><01><0B><1C><06><F9><01>     バムよ‥‥<E6><F9><01>    <A22>っておれ<EE>★<1D>	
587	502	0x04822b	20	0x0406a8	a2a5a5eb04bbdde3f56eb7c3b8c001bbb2eee41d	「‥‥<EB><04>さん\n<A6E>きてください<EE>★<1D>	
588	502	0x04823f	5	0x040728	a2eb04bbdd	「<EB><04>さん	
589	503	0x048245	56	0x0406aa	a2b5cad6b3eb2ae3eb04bbdde7d6b8f631dacfbcc0b63fe5a2f577f5beb601bdddc001d7e3eb0cbbcfc9c4badbc6e3b5b2c301b8c001bbb2	「おはよう<EB>行\n<EB><04>さん<E7>よく<B31>れましたか？★「<A77><ABE>がすんだら\n<EB><0C>さまのところに\nおいでください	
590	504	0x04827e	126	0x04049e	fbeb0af8eb0db6d7e3f548b90124bcc0f505c0c1d3e7c5ddc4b6babacfc301e3f548b901b5b5bec0d6b3c301bdc8e7eb14b601e3f55dcc01b6d3bcdac5b2c4b2b3e3bac95ef578c5c4b7c6e7eb14f611f401b601e3f651f501c301b7c5b2c5ddc3e5e9211ea2c4d3b6b8e3eb0cbbddc9f579a6e35cb7c6cfb2d8cfbcaeb3	<FB><EB><0A><F8><EB><0D>から\n<A48>げ出した<A05>たちも<E7>なんとかここまで\n<A48>げおおせたようですね<E7><EB><14>が\n<A5D>ぶかもしれないという\nこの大<A78>なときに<E7><EB><14><B11><F4><01>が\n<B51><A01>できないなんて★<E9>！<1E>「ともかく\n<EB><0C>さんの<A79>を\n闇きにまいりましょう	
591	505	0x0482fd	148	0x0406ac	f201031c06fbeb0cf8b5cad6b3eb2ae7eb04bbdd20e3eb0abbdde5e9213ca2d0c5c9f579a6e3b1d7c0d2c35cb2eb28b601e7d4cad820eb0dc301cae3c0c001c5d7c7bac4b601e32ac5dcdac3b2d9d6b3c301bde5f201151c06fbeb0af8a5a5bcb6bce7f5e8d8c9f500cae3d3b3bfbacfc3013bc3b2cfbde7eb13ca20bfdaa6f656f61bbdd9c0d2e3eb1da6f68dafc0c9c301ca3f	<F2><01><03><1C><06><FB><EB><0C><F8>おはよう<EB>行<E7><EB><04>さん \n<EB><0A>さん★<E9>！者「みなの<A79>を\nあらためて闇い<EB>（が<E7>やはり <EB><0D>では\nただならぬことが\n行なわれているようです★<F2><01><15><1C><06><FB><EB><0A><F8>‥‥しかし<E7><AE8>りの<A00>は\nもうそこまで来ています<E7><EB><13>は それを<B56><B1B>するため\n<EB><1D>を<B8D>ったのでは？	
592	506	0x048392	175	0x0406ae	f201031c06a2b2b2b420bfb3c301caeb29e7d3bcbfdab601eb25c301b1d8a5a5e7eb13b60120f70bc0c1a6e3f5badbb3c4bcc3b2d9c9c5d7ca01e7eb10bbcfcae3eb04bbddc6e3f569a6f526bbc5b6afc0c301bcaeb3e5e9213ca2eb1dc6d6afc32065caf595c9dec6e31fd9bac4b601c301b7cfbedde7babab6d7f550c6b1d9e3769a97c9f517c4eb0dcae3eb0ec3019eca01dac3b2cfbde7f595c62ab720eb13c4f674c6e3f579a6bcc5b9daca01	<F2><01><03><1C><06>「いいえ そうでは<EB>）<E7>もしそれが<EB>時であり‥‥<E7><EB><13>が <F7><0B>たちを\n<ABA>ろうとしているのならば<E7><EB><10>さまは\n<EB><04>さんに\n<A69>を<A26>さなかったでしょう★<E9>！者「<EB><1D>によって 今は<A95>の中に\n<1F>ることができません<E7>ここから<A50>にある\nカレラの<A17>と<EB><0D>は\n<EB><0E>で結ばれています<E7><A95>に行き <EB><13>と<B74>に\n<A79>をしなければ	
593	507	0x048442	27	0x0406b0	a2eb0cbbcf21e79a72bbddb601e3f5e9a6f5c2bcc3bccfb2cfbcc0	「<EB><0C>さま！<E7>レイさんが\n<AE9>を<AC2>してしまいました	
594	508	0x04845e	58	0x0406b2	fbeb0af8eb21d320f595c6f597b6afc0c9b6e7cfbbb6a5a5e5f201031c06fbeb0cf8a5a5f5c1b701cfbcaeb3e7bbb120769a97c9f517c6e04100	<FB><EB><0A><F8><EB>！も <A95>に<A97>かったのか<E7>まさか‥‥★<F2><01><03><1C><06><FB><EB><0C><F8>‥‥<AC1>ぎましょう<E7>さあ カレラの<A17>に←Ａ<00>	
595	509	0x048499	85	0x0406b6	e03b00a2f73ec001af21e7babac6f591c11fafc0d3c9cae3f73ec301b1dbb3c4f535f536bed6c4c9e3eb13f688f50ec9ba0161f62bc001e7bdcfc7b601e3babac30163ddc301d3d7b321e9215ae912950300000000	←来<00>「<F7>思だっ！<E7>ここに<A91>ち<1F>ったものは\n<F7>思であろうと<A35><A36>せよとの\n<EB><13><B88><A0E>のご命<B2B>だ<E7>すまぬが\nここで死んでもらう！<E9>！Ｚ<E9><12>ユ<03><00><00><00><00>	
596	510	0x0484ef	21		254380000043020000428400004306000043880000	時Ｃタ<00><00>Ｃ<02><00><00>Ｂト<00><00>Ｃ<06><00><00>Ｃネ<00><00>	
597	511	0x048505	46	0x04072a	e9213cfbeb0af8c401b3d4d7bac9f561c6cae73db68b9082b601e3f546bbdac3b2eb27c8e72ab7cfbcaeb3eee41d	<E9>！者<FB><EB><0A><F8>どうやらこの<A61>には<E7>何かヒミツが\n<A46>されてい<EB>力ね<E7>行きましょう<EE>★<1D>	
598	511	0x048533	223	0x0406b8	a2eb0fbbcf21e3babac6b2d7afbcacafc0c4cae73db601f56eb7c3b2d9c9c301bd3fe3eb13f688f50ecab2afc0b2e33da6c5bbdbb3c4a5a5e7b2b6c6f6a5f6a625c301b1dbb3c4e3f528c9c5b2f505f5a4a6f638f60ed3c5b8e3f693c61fdad9c4cae5f201061c06fbeb0ff8eb0ad6e3f638f60ecab1d9c9c001e5e90829e9217820b1c9eb1df59cf68ca6f541b6bdc6cae37b727a8e029d8c02b601f5b4f669c5c9c001e5f201151c06a27b727a8e029d8c02a5a53fe7bf20bfdab601e3f528c9c5b2f505f5a4a6f693c61fdad9e3bac4c420c401ddc5c2c5b601d8b6013f	「<EB><0F>さま！\nここにいらっしゃったとは<E7>何が<A6E>きているのです？\n<EB><13><B88><A0E>はいったい\n何をなさろうと‥‥<E7>いかに<BA5><BA6>時であろうと\n<A28>のない<A05><AA4>を<B38><B0E>もなく\n<B93>に<1F>れるとは★<F2><01><06><1C><06><FB><EB><0F><F8><EB><0A>よ\n<B38><B0E>はあるのだ★<E9><08>）<E9>！ク あの<EB><1D><A9C><B8C>を<A41>かすには\nサイコホ<02>ンフ<02>が<AB4><B69>なのだ★<F2><01><15><1C><06>「サイコホ<02>ンフ<02>‥‥？<E7>そ それが\n<A28>のない<A05><AA4>を<B93>に<1F>れる\nことと どんなつながりが？	
599	512	0x048613	235	0x04072c	f201061c06a2eb0a20d6b85cb9e7f688f50ecaeb1dc6d6afc3e3f400f512c4eb14c9f506c6e3f6a8a6f59bdbb3c4c5bbdac0c9c001e5e9213ca2602ca6f5dcf581bceb14c4b2b3f6a9a6e3f5d2c960cfc301f53dbfb3c4e7bfb320b5f56db4c6c5afc0e5e9213ca2eb15b601bac960a6e3f55dce01bfb3c4bdd925e7dcdad7ca20bfdaa6f5c4afc3e3f402c3b2d9f5c8c6cab2b6c7e7bfdab60120c401dacec401e35eb7c5f6aaf6aba6f6acb5b3c4d3e5e9213ca2dcbccaeb13f688f50ec961a6f617b9e37b727a8e029d8c02a6c2b8afc0e7dcbcc6ca20bac9f564a6e3f624cc01bcb6c5b6afc0c9c001	<F2><01><06><1C><06>「<EB><0A> よく闇け<E7><B88><A0E>は<EB><1D>によって\n<F4><00><A12>と<EB><14>の<A06>に\n<BA8>を<A9B>ろうとなされたのだ★<E9>！者「世界を<ADC><A81>し<EB><14>という<BA9>を\n<AD2>の世まで<A3D>そうと<E7>そう お<A6D>えになった★<E9>！者「<EB><15>がこの世を\n<A5D>ぼそうとする時<E7>われらは それを<AC4>って\n<F4><02>ている<AC8>にはいかぬ<E7>それが どれほど\n大きな<BAA><BAB>を<BAC>おうとも★<E9>！者「わしは<EB><13><B88><A0E>の命を<B17>け\nサイコホ<02>ンフ<02>をつくった<E7>わしには この<A64>を\n<B24>ぶしかなかったのだ	
600	513	0x0486ff	37	0x0406ba	e03c00f201061c06a2f553bee37701998a01998420eb04e92178e94e23e9125e0300000000	←者<00><F2><01><06><1C><06>「<A53>せ\nギルバルト <EB><04><E9>！ク<E9>Ｎ兵<E9><12>大<03><00><00><00><00>	
601	514	0x048725	26		6501620a05004280000042020000598400004206000042880000	今<01>言<0A><05><00>Ｂタ<00><00>Ｂ<02><00><00>Ｙト<00><00>Ｂ<06><00><00>Ｂネ<00><00>	
602	515	0x048740	74	0x0406bc	e90500009fe9213cf201061c06fbeb0ff8a5a5f5ebb8c5afc0e5e9082ae9217820b5cfb4d3f594f5055bc6e3c5afc0d6b3c001c520eb0ae5f201151c06a2eb0fbbcf21e9211ee92f0300	<E9><05><00><00>知<E9>！者<F2><01><06><1C><06><FB><EB><0F><F8>‥‥<AEB>くなった★<E9><08>行<E9>！ク おまえも<A94><A05>前に\nなったようだな <EB><0A>★<F2><01><15><1C><06>「<EB><0F>さま！<E9>！<1E><E9>気<03><00>	
603	516	0x04878b	106	0x0406be	a2c5be0170bcf6fddcc5b9daca01e3c5d7c5b2c9c301bcaeb3e7f5e8d8c9f500b601f56a5bc001c4b2b3c9c6e5e9213ca2dcc0bccaeb13a6f553bbc5b2e722b7f53dd9f564b601e3bfdaf6adf61fc5b6afc0c4bcc3d3e7c5be01e3f589f5d9c4f504dcc5b9daca01a5a5	「なぜ殺し<BFD>わなければ\nならないのでしょう<E7><AE8>りの<A00>が<A6A>前だというのに★<E9>！者「わたしは<EB><13>を<A53>さない<E7>生き<A3D>る<A64>が\nそれ<BAD><B1F>なかったとしても<E7>なぜ\n<A89><AD9>と<A04>わなければ‥‥	
604	517	0x0487f6	77	0x0406c0	a2eb04bbdd20789ab099bbdde32ab7cfbcaeb3e72aafc3203dc4bcc3c301d3e3eb13c6f61edcc8ca01c5d8cfbedde5e9213cf0c4ef1df201151c0620eb04c0c1cae3eb0ecdf5c1b2c001eee41d	「<EB><04>さん クレールさん\n行きましょう<E7>行って 何としてでも\n<EB><13>に<B1E>わねばなりません★<E9>！者<F0>と<EF><1D><F2><01><15><1C><06> <EB><04>たちは\n<EB><0E>へ<AC1>いだ<EE>★<1D>	
605	517	0x048843	19	0x04093e	fbeb0af8c401b3b6bccfbcc0b63fe3eb0cbbdd	<FB><EB><0A><F8>どうかしましたか？\n<EB><0C>さん	
606	518	0x048857	109	0x040980	fbeb0cf85cbab4d9c9c301bda5a5e7f505cb01c4c9f68fbcd0c9f55eb601a5a5e7b1b120c5ddc3e3f6a2dbbcb2bac4c301bcaeb3e7badacec401c9f5f2d8a6a5a5e7badacec401c9f68fbcd0a6e3f55cbc01c0c9cacabc01d2c3c301bde7bac9f561c6e3eb2d203db601a5a53f	<FB><EB><0C><F8>闇こえるのです‥‥<E7><A05>びとの<B8F>しみの<A5E>が‥‥<E7>ああ なんて\n<BA2>ろしいことでしょう<E7>これほどの<AF2>りを‥‥<E7>これほどの<B8F>しみを\n<A5C>じたのははじめてです<E7>この<A61>に\n<EB>腕 何が‥‥？	
607	519	0x0488c5	50	0x040982	fbeb0af8c5c6b6f6e45ec5bac4b601a5a5e7bac9f561c301e3c5c6b6f6e45ec5bac4b601e3b5bac5dcdac3b2d9ddc301bdc8	<FB><EB><0A><F8>なにか<BE4>大なことが‥‥<E7>この<A61>で\nなにか<BE4>大なことが\nおこなわれているんですね	
608	520	0x0488f8	57	0x040984	a2eb04bbdde3f561a6f5c1b701cfbcaeb3e7f5e5f5a4c920f545b9a6f522afc3b2d9e3f505c0c1b601b5b5be01b2e3b2d9c9b6d3bcdacfbedd	「<EB><04>さん\n<A61>を<AC1>ぎましょう<E7><AE5><AA4>の <A45>けを<A22>っている\n<A05>たちがおおぜい\nいるのかもしれません	
609	521	0x048932	68	0x040986	fbeb0cf8f5d5cb01b6015cbab4cfbde7b5b5be01b2c9f502b601e3f5d5cb01a6b1b901c3b2cfbde7badad3eb15b601d3c0d7bcc0e3dcbb01dcb2c5c9c301bcaeb3b6a5a5	<FB><EB><0C><F8><AD5>びが闇こえます<E7>おおぜいの<A02>が\n<AD5>びをあげています<E7>これも<EB><15>がもたらした\nわざわいなのでしょうか‥‥	
610	522	0x048977	54	0x040988	fbeb0af8b2d420f623b3a5a5e7badacae3eb15c9f577f64bc301cab1d8cfbedd21e7f68fbcb2bac4c301bdb601e3badacab7afc4a5a5	<FB><EB><0A><F8>いや <B23>う‥‥<E7>これは\n<EB><15>の<A77><B4B>ではありません！<E7><B8F>しいことですが\nこれはきっと‥‥	
611	523	0x0489ae	66	0x04098a	f0c4ef1df201061c0620bfc9f5e42fca8b9d9498c4f646c0b8e3eb04c0c1c6e3f6e4b8c9bcb6b6afc3b7c0e7f6a2f6e5b601e3f508f576c6b6d7d0c2b8a5a5eee41d	<F0>と<EF><1D><F2><01><06><1C><06> その<AE4>気はヒンヤリと<B46>たく\n<EB><04>たちに\n<BE4>くのしかかってきた<E7><BA2><BE5>が\n<A08><A76>にからみつく‥‥<EE>★<1D>	
612	523	0x0489f0	48	0x04098c	fbeb0af8ba20badacaa5a53f21e5e9211e20b1c9dec6b2d9c9cae3cf20cfbbb6a5a5e5e9211e20eb14a5a5213fe9082b	<FB><EB><0A><F8>こ これは‥‥？！★<E9>！<1E> あの中にいるのは\nま まさか‥‥★<E9>！<1E> <EB><14>‥‥！？<E9><08>十	
613	524	0x048a21	43	0x04098e	fbeb0cf822b7c0eb14a6768c027e99c6e3f670bc01f5a9d2c3a5a5e7ba20babac301e3eb2dc5c6a6a5a53f	<FB><EB><0C><F8>生きた<EB><14>をカフ<02>セルに\n<B70>じ<AA9>めて‥‥<E7>こ ここで\n<EB>腕なにを‥‥？	
614	525	0x048a4d	34	0x040990	fbeb0af8cf20cfbbb6a5a53f21e5e9094020badacaeb14c9a5a5e9213c20f5022121	<FB><EB><0A><F8>ま まさか‥‥？！★<E9><09>輪 これは<EB><14>の‥‥<E9>！者 <A02>！！	
615	526	0x048a70	75	0x040992	a2768c027e99c6e31fdad7dac0eb14ca22b7c0cfcfe3f502a6f5a8b2c4d7daa5a5e7d4b601c320bcb6ca01c8c6a5a5e5e9211e20bfbcc3bfc9f502cae3bac98a02728c02a6c4b5afc3a5a5	「カフ<02>セルに\n<1F>れられた<EB><14>は生きたまま\n<A02>を<AA8>いとられ‥‥<E7>やがて しかばねに‥‥★<E9>！<1E> そしてその<A02>は\nこのハ<02>イフ<02>をとおって‥‥	
616	527	0x048abc	116	0x040994	a2bac9f59cf68cc6e3f5a5d2d7dac3b2d9a5a521e7ba20badab601e3eb0fbbcfc9c2b8afc0a5a5e77b727a8e029d8c02a5a52121e5e9213c20c5be013f21e7c5ddc9c0d2c6a5a53f21e7c401b3bcc3e3baddc5d1ba01b2bac4a621e5e9211e20cfd9c301e3f5f0f52da6d0c3b2d9d6b3c001a5a5	「この<A9C><B8C>に\n<AA5>められている‥‥！<E7>こ これが\n<EB><0F>さまのつくった‥‥<E7>サイコホ<02>ンフ<02>‥‥！！★<E9>！者 なぜ？！<E7>なんのために‥‥？！<E7>どうして\nこんなむごいことを！★<E9>！<1E> まるで\n<AF0><A2D>をみているようだ‥‥	
617	528	0x048b31	89	0x040996	fbeb0cf8eb04bbddaf21e7f694f6e7eb3021e7baddc5f6a2dbbcb2d3c9b601e3bac960c6b1afc3b2b2cabd01b601e3eb29e7baddc5a5a5e7baddc5f68fbcb2f5d5cb01a6e35cb8bac4b601b1afc3cac5d7c5b2e3c9c301bd21	<FB><EB><0C><F8><EB><04>さんっ！<E7><B94><BE7><EB>０！<E7>こんな<BA2>ろしいものが\nこの世にあっていいはずが\n<EB>）<E7>こんな‥‥<E7>こんな<B8F>しい<AD5>びを\n闇くことがあってはならない\nのです！	
618	529	0x048b8b	143	0x040998	fbeb0af8eb2721e7eb0cbbddc962b3c4b5d8e3c301bd21e7f694f6e7eb3021e3b2cfbdb801c6af21e7eb04bbddc9bfc9f580c30121e7bac9f505c0c1a6f607bcd0c9f540b6d7e3f6dbafc3b1b901d7dad9c9cae3bfc9f580c001b9c5c9c301bd21e7bbb120f56bb821e3bfc98a02728c02a6a5a5e7f56ac95bc9bfc98a02728c02a6e3f574f554bdd9c9c301bdaf21	<FB><EB><0A><F8><EB>力！<E7><EB><0C>さんの言うとおり\nです！<E7><B94><BE7><EB>０！\nいますぐにっ！<E7><EB><04>さんのその<A80>で！<E7>この<A05>たちを<B07>しみの<A40>から\n<BDB>ってあげられるのは\nその<A80>だけなのです！<E7>さあ <A6B>く！\nそのハ<02>イフ<02>を‥‥<E7><A6A>の前のそのハ<02>イフ<02>を\n<A74><A54>するのですっ！	
619	530	0x048c1b	42	0x04099a	f201061c06f0c4ef1d20eb04cae3f5f2d8c6ccd9b4d926c301e3f580a6c6b701d8bcd2c0e9082ceee41d	<F2><01><06><1C><06><F0>と<EF><1D> <EB><04>は\n<AF2>りにふるえる手で\n<A80>をにぎりしめた<E9><08>界<EE>★<1D>	
620	530	0x048c45	18	0x040964	fbeb0af8eb04bbdd21e3b601ddca01afc321	<FB><EB><0A><F8><EB><04>さん！\nがんばって！	
621	531	0x048c58	24	0x040966	fbeb0cf8eb04bbdd20bcafb6d821e7d3b3f5fcbcc301bd21	<FB><EB><0C><F8><EB><04>さん しっかり！<E7>もう<AFC>しです！	
622	532	0x048c71	31	0x04099c	fbeb0cf8eb04bbddaf21e3babacaf655f516c301bd21e7f56bb820f61fcd21	<FB><EB><0C><F8><EB><04>さんっ！\nここは<B55><A16>です！<E7><A6B>く <B1F>へ！	
623	533	0x048c91	25	0x04099e	fbeb0af8eb1ea5babaca3fe7c0bcb6f402b5ce01b4b601a5a5	<FB><EB><0A><F8><EB><1E>‥ここは？<E7>たしか<F4><02>おぼえが‥‥	
624	534	0x048cab	164	0x0409a0	fbeb0af8eb13b601c2b8afc0e3eb1df59cf68cc6f6e8b601a5a5e5e9213c20c4bdd9c4a5a5e3bbafb7c9eb14c9f502cae3bac9f59cf68cc6b5b8d7dac3a5a5e5e9213c20bfddc58a0176c5a5a53f21e5e9211e20b1c9f5eb27c5e3eb1dc97488997701b0f6e9cae3eb14c9f502c001c4b2b3c9b63f21e5e9211e20bfddc5f6a2dbbcb2bac4b601e3f52ef52fc6b1afc0c5ddc3a5a5e7dcc0bcc6caf651bc01d7dac5b221	<FB><EB><0A><F8><EB><13>がつくった\n<EB><1D><A9C><B8C>に<BE8>が‥‥★<E9>！者 とすると‥‥\nさっきの<EB><14>の<A02>は\nこの<A9C><B8C>におくられて‥‥★<E9>！者 そんなバカな‥‥？！★<E9>！<1E> あの<AEB>力な\n<EB><1D>のエネルギー<BE9>は\n<EB><14>の<A02>だというのか？！★<E9>！<1E> そんな<BA2>ろしいことが\n<A2E><A2F>にあったなんて‥‥<E7>わたしには<B51>じられない！	
625	535	0x048d50	31	0x0409a2	fbeb0cf8b1cc01c5b2a5a521e7f6eaf531bccfbde3b3bcdbc6bbb601afc321	<FB><EB><0C><F8>あぶない‥‥！<E7><BEA><A31>します\nうしろにさがって！	
626	536	0x048d70	94	0x0409a4	fbeb0af8eb1db601f5c2b4c0a5a5e7dcc0bcc0c1eb14c9f685cae3c5b8c5afc3bccfafc0a5a5e7bc01b7c6eb15b601a5a5e7eb15b601d4afc3b8d9a5a521e5e9213c20eb2ccae3f5d6d8f527bcc9c2b6c5b2bac4a6e3bcc3bccfafc0a5a5	<FB><EB><0A><F8><EB><1D>が<AC2>えた‥‥<E7>わたしたち<EB><14>の<B85>は\nなくなってしまった‥‥<E7>じきに<EB><15>が‥‥<E7><EB><15>がやってくる‥‥！★<E9>！者 <EB>界は\n<AD6>り<A27>しのつかないことを\nしてしまった‥‥	
627	537	0x048dcf	73	0x0409a6	fbeb0cf8d6b2c301caeb29b6e7b5b5b8c963c4f575b7b6b4c6e3cbc4c6b701d8c9eb14c001b9b601e322b7f53dd9a5a5e7bfddc5bac4b601f553bbdac3e3b2b2cabd01b601eb29a5a5	<FB><EB><0C><F8>よいでは<EB>）か<E7>おおくの死と<A75>きかえに\nひとにぎりの<EB><14>だけが\n生き<A3D>る‥‥<E7>そんなことが<A53>されて\nいいはずが<EB>）‥‥	
628	538	0x048e19	17	0x0409a8	fbeb0cf8bfddc5bac4c5d7e3b2afbfa5a5	<FB><EB><0C><F8>そんなことなら\nいっそ‥‥	
629	539	0x048e2b	16	0x0409aa	20eb15c6f55dce01bbdac0ceb3b60121	 <EB><15>に<A5D>ぼされたほうが！	
630	540	0x048e3c	98	0x0409ac	fbeb0af8cfafc0b8c301bda5a5e7dcc0bcc0c1eb14cae322b7d9bac4c6f6ebf633bcbdb701c3e75ef578c5d3c9a6e3f57eb5b3c4bcc3b2d9c9b6d3e3bcdac5b2a5a5e5e90940e9213c20f553bec5b2a5a5e5e9211e20f65af676c6f553becfbedd21	<FB><EB><0A><F8>まったくです‥‥<E7>わたしたち<EB><14>は\n生きることに<BEB><B33>しすぎて<E7>大<A78>なものを\n<A7E>おうとしているのかも\nしれない‥‥★<E9><09>輪<E9>！者 <A53>せない‥‥★<E9>！<1E> <B5A><B76>に<A53>せません！	
631	541	0x048e9f	29	0x0409ae	a2baddc5f6a2dbbcb2bac4a6bdd9e39482caeb14bc01acb1d8cfbedd21	「こんな<BA2>ろしいことをする\nヤツは<EB><14>じゃありません！	
